team_api_id,favored,favored_cutoff,team_long_name,team_short_name,id,team_fifa_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass
8550,12,0-25,FC Metz,MET,826,68,2011-02-22 00:00:00,65,Balanced,,Little,65,Mixed,Organised,35,Normal,65,Normal,50,Normal,Organised,35,Medium,35,Press,65,Normal,Cover
8550,12,0-25,FC Metz,MET,827,68,2012-02-22 00:00:00,50,Balanced,,Little,49,Mixed,Organised,49,Normal,54,Normal,53,Normal,Organised,46,Medium,47,Press,50,Normal,Cover
8550,12,0-25,FC Metz,MET,828,68,2014-09-19 00:00:00,55,Balanced,42.0,Normal,49,Mixed,Organised,49,Normal,54,Normal,53,Normal,Organised,46,Medium,54,Press,50,Normal,Cover
8550,12,0-25,FC Metz,MET,829,68,2015-09-10 00:00:00,55,Balanced,48.0,Normal,49,Mixed,Organised,46,Normal,54,Normal,53,Normal,Organised,39,Medium,46,Press,42,Normal,Cover
9996,12,0-25,Royal Excel Mouscron,MOU,860,111560,2015-09-10 00:00:00,50,Balanced,50.0,Normal,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
9996,12,0-25,Royal Excel Mouscron,MOU,861,111560,2015-09-10 00:00:00,50,Balanced,50.0,Normal,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
9817,11,0-25,Watford,WAT,1367,1795,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,65,Normal,Organised,70,High,70,Double,65,Normal,Cover
9817,11,0-25,Watford,WAT,1368,1795,2011-02-22 00:00:00,64,Balanced,,Little,53,Mixed,Organised,67,Risky,67,Lots,48,Normal,Organised,44,Medium,47,Press,66,Normal,Cover
9817,11,0-25,Watford,WAT,1369,1795,2012-02-22 00:00:00,66,Balanced,,Little,66,Mixed,Organised,45,Normal,60,Normal,60,Normal,Organised,48,Medium,50,Press,45,Normal,Cover
9817,11,0-25,Watford,WAT,1370,1795,2013-09-20 00:00:00,67,Fast,,Little,45,Mixed,Organised,45,Normal,38,Normal,53,Normal,Free Form,38,Medium,52,Press,45,Normal,Cover
9817,11,0-25,Watford,WAT,1371,1795,2014-09-19 00:00:00,61,Balanced,43.0,Normal,56,Mixed,Organised,54,Normal,44,Normal,55,Normal,Free Form,38,Medium,52,Press,45,Normal,Cover
9817,11,0-25,Watford,WAT,1372,1795,2015-09-10 00:00:00,61,Balanced,32.0,Little,52,Mixed,Organised,54,Normal,42,Normal,45,Normal,Free Form,38,Medium,52,Press,45,Normal,Cover
8121,11,0-25,Angers SCO,ANG,52,1530,2010-02-22 00:00:00,45,Balanced,,Little,35,Mixed,Organised,35,Normal,50,Normal,60,Normal,Organised,30,Deep,55,Press,30,Narrow,Offside Trap
8121,11,0-25,Angers SCO,ANG,53,1530,2011-02-22 00:00:00,65,Balanced,,Little,50,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
8121,11,0-25,Angers SCO,ANG,54,1530,2012-02-22 00:00:00,50,Balanced,,Little,50,Mixed,Organised,52,Normal,52,Normal,48,Normal,Organised,44,Medium,44,Press,51,Normal,Cover
8121,11,0-25,Angers SCO,ANG,55,1530,2013-09-20 00:00:00,50,Balanced,,Little,50,Mixed,Organised,52,Normal,52,Normal,48,Normal,Organised,44,Medium,44,Press,51,Normal,Cover
8121,11,0-25,Angers SCO,ANG,56,1530,2014-09-19 00:00:00,48,Balanced,61.0,Normal,50,Mixed,Organised,40,Normal,52,Normal,48,Normal,Organised,44,Medium,44,Press,51,Normal,Cover
8121,11,0-25,Angers SCO,ANG,57,1530,2015-09-10 00:00:00,48,Balanced,61.0,Normal,50,Mixed,Organised,40,Normal,52,Normal,48,Normal,Organised,44,Medium,44,Press,51,Normal,Cover
8344,11,0-25,Cardiff City,CAR,269,1961,2010-02-22 00:00:00,65,Balanced,,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover
8344,11,0-25,Cardiff City,CAR,270,1961,2011-02-22 00:00:00,67,Fast,,Little,49,Mixed,Organised,67,Risky,67,Lots,48,Normal,Organised,46,Medium,47,Press,53,Normal,Cover
8344,11,0-25,Cardiff City,CAR,271,1961,2012-02-22 00:00:00,60,Balanced,,Little,64,Mixed,Organised,54,Normal,46,Normal,54,Normal,Organised,47,Medium,43,Press,56,Normal,Cover
8344,11,0-25,Cardiff City,CAR,272,1961,2013-09-20 00:00:00,60,Balanced,,Little,69,Long,Organised,54,Normal,59,Normal,62,Normal,Organised,47,Medium,43,Press,56,Normal,Cover
8344,11,0-25,Cardiff City,CAR,273,1961,2014-09-19 00:00:00,60,Balanced,29.0,Little,54,Mixed,Organised,52,Normal,46,Normal,41,Normal,Organised,33,Deep,41,Press,39,Normal,Cover
8344,11,0-25,Cardiff City,CAR,274,1961,2015-09-10 00:00:00,60,Balanced,41.0,Normal,67,Long,Organised,52,Normal,56,Normal,46,Normal,Organised,33,Deep,41,Press,39,Normal,Cover
8388,11,0-25,CD Numancia,NUM,921,477,2010-02-22 00:00:00,55,Balanced,,Little,40,Mixed,Organised,50,Normal,55,Normal,55,Normal,Organised,30,Deep,55,Press,55,Normal,Offside Trap
8388,11,0-25,CD Numancia,NUM,922,477,2011-02-22 00:00:00,71,Fast,,Little,53,Mixed,Organised,38,Normal,53,Normal,53,Normal,Organised,40,Medium,49,Press,55,Normal,Cover
8388,11,0-25,CD Numancia,NUM,923,477,2012-02-22 00:00:00,44,Balanced,,Little,45,Mixed,Organised,54,Normal,41,Normal,57,Normal,Organised,50,Medium,46,Press,62,Normal,Cover
8388,11,0-25,CD Numancia,NUM,924,477,2013-09-20 00:00:00,44,Balanced,,Little,45,Mixed,Organised,54,Normal,41,Normal,57,Normal,Organised,50,Medium,46,Press,62,Normal,Cover
8388,11,0-25,CD Numancia,NUM,925,477,2014-09-19 00:00:00,44,Balanced,48.0,Normal,45,Mixed,Organised,54,Normal,41,Normal,57,Normal,Organised,50,Medium,46,Press,62,Normal,Cover
8388,11,0-25,CD Numancia,NUM,926,477,2015-09-10 00:00:00,44,Balanced,48.0,Normal,45,Mixed,Organised,54,Normal,41,Normal,57,Normal,Organised,50,Medium,46,Press,62,Normal,Cover
9999,11,0-25,KSV Roeselare,ROS,1103,546,2010-02-22 00:00:00,65,Balanced,,Little,60,Mixed,Organised,50,Normal,35,Normal,40,Normal,Organised,65,Medium,70,Double,70,Wide,Cover
9836,10,0-25,Dijon FCO,DIJ,351,110569,2010-02-22 00:00:00,55,Balanced,,Little,40,Mixed,Organised,40,Normal,40,Normal,55,Normal,Organised,30,Deep,60,Press,30,Narrow,Offside Trap
9836,10,0-25,Dijon FCO,DIJ,352,110569,2011-02-22 00:00:00,65,Balanced,,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover
9836,10,0-25,Dijon FCO,DIJ,353,110569,2012-02-22 00:00:00,51,Balanced,,Little,49,Mixed,Organised,49,Normal,52,Normal,52,Normal,Organised,45,Medium,46,Press,58,Normal,Cover
9836,10,0-25,Dijon FCO,DIJ,354,110569,2013-09-20 00:00:00,51,Balanced,,Little,49,Mixed,Organised,49,Normal,52,Normal,52,Normal,Organised,45,Medium,46,Press,58,Normal,Cover
9836,10,0-25,Dijon FCO,DIJ,355,110569,2014-09-19 00:00:00,51,Balanced,54.0,Normal,49,Mixed,Organised,49,Normal,52,Normal,52,Normal,Organised,45,Medium,46,Press,58,Normal,Cover
9836,10,0-25,Dijon FCO,DIJ,356,110569,2015-09-10 00:00:00,51,Balanced,54.0,Normal,49,Mixed,Organised,49,Normal,52,Normal,52,Normal,Organised,45,Medium,46,Press,58,Normal,Cover
6269,10,0-25,Novara,NOV,911,112225,2011-02-22 00:00:00,53,Balanced,,Little,35,Mixed,Organised,50,Normal,64,Normal,49,Normal,Organised,60,Medium,51,Press,40,Normal,Offside Trap
6269,10,0-25,Novara,NOV,912,112225,2012-02-22 00:00:00,55,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover
6269,10,0-25,Novara,NOV,913,112225,2013-09-20 00:00:00,66,Balanced,,Little,62,Mixed,Organised,56,Normal,55,Normal,61,Normal,Organised,36,Medium,49,Press,62,Normal,Cover
6269,10,0-25,Novara,NOV,914,112225,2014-09-19 00:00:00,66,Balanced,57.0,Normal,56,Mixed,Organised,56,Normal,55,Normal,57,Normal,Organised,36,Medium,49,Press,53,Normal,Cover
8234,10,0-25,FC Ingolstadt 04,ING,603,111239,2011-02-22 00:00:00,47,Balanced,,Little,54,Mixed,Organised,54,Normal,51,Normal,46,Normal,Organised,37,Medium,50,Press,53,Normal,Cover
8234,10,0-25,FC Ingolstadt 04,ING,604,111239,2012-02-22 00:00:00,55,Balanced,,Little,46,Mixed,Organised,47,Normal,53,Normal,51,Normal,Organised,33,Deep,42,Press,49,Normal,Cover
8234,10,0-25,FC Ingolstadt 04,ING,605,111239,2013-09-20 00:00:00,55,Balanced,,Little,46,Mixed,Organised,47,Normal,53,Normal,51,Normal,Organised,33,Deep,42,Press,49,Normal,Cover
8234,10,0-25,FC Ingolstadt 04,ING,606,111239,2014-09-19 00:00:00,54,Balanced,59.0,Normal,47,Mixed,Organised,53,Normal,33,Little,52,Normal,Organised,42,Medium,36,Press,49,Normal,Cover
8234,10,0-25,FC Ingolstadt 04,ING,607,111239,2015-09-10 00:00:00,55,Balanced,51.0,Normal,46,Mixed,Organised,47,Normal,53,Normal,51,Normal,Organised,37,Medium,48,Press,49,Normal,Cover
9858,9,0-25,Brescia,BRE,237,190,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,35,Normal,50,Normal,70,Lots,Free Form,45,Medium,30,Contain,55,Normal,Offside Trap
9858,9,0-25,Brescia,BRE,238,190,2011-02-22 00:00:00,30,Slow,,Little,50,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,45,Medium,45,Press,55,Normal,Cover
9858,9,0-25,Brescia,BRE,239,190,2012-02-22 00:00:00,35,Balanced,,Little,35,Mixed,Organised,35,Normal,20,Little,65,Normal,Organised,35,Medium,45,Press,50,Normal,Cover
9858,9,0-25,Brescia,BRE,240,190,2013-09-20 00:00:00,42,Balanced,,Little,43,Mixed,Organised,45,Normal,25,Little,75,Lots,Free Form,41,Medium,52,Press,62,Normal,Cover
9858,9,0-25,Brescia,BRE,241,190,2014-09-19 00:00:00,42,Balanced,56.0,Normal,27,Short,Organised,54,Normal,25,Little,75,Lots,Organised,41,Medium,52,Press,57,Normal,Cover
9858,9,0-25,Brescia,BRE,242,190,2015-09-10 00:00:00,42,Balanced,56.0,Normal,43,Mixed,Organised,41,Normal,48,Normal,69,Lots,Organised,41,Medium,52,Press,57,Normal,Cover
9746,9,0-25,Le Havre AC,LEH,682,1738,2010-02-22 00:00:00,55,Balanced,,Little,45,Mixed,Organised,40,Normal,50,Normal,65,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover
9746,9,0-25,Le Havre AC,LEH,683,1738,2011-02-22 00:00:00,50,Balanced,,Little,50,Mixed,Organised,65,Normal,50,Normal,65,Normal,Organised,45,Medium,45,Press,65,Normal,Cover
9746,9,0-25,Le Havre AC,LEH,684,1738,2012-02-22 00:00:00,46,Balanced,,Little,52,Mixed,Organised,49,Normal,54,Normal,52,Normal,Organised,47,Medium,55,Press,66,Normal,Cover
9746,9,0-25,Le Havre AC,LEH,685,1738,2013-09-20 00:00:00,46,Balanced,,Little,52,Mixed,Organised,49,Normal,54,Normal,52,Normal,Organised,47,Medium,55,Press,52,Normal,Cover
9746,9,0-25,Le Havre AC,LEH,686,1738,2014-09-19 00:00:00,46,Balanced,56.0,Normal,52,Mixed,Organised,49,Normal,54,Normal,52,Normal,Organised,47,Medium,55,Press,52,Normal,Cover
9746,9,0-25,Le Havre AC,LEH,687,1738,2015-09-10 00:00:00,46,Balanced,56.0,Normal,52,Mixed,Organised,49,Normal,54,Normal,52,Normal,Organised,47,Medium,55,Press,52,Normal,Cover
6391,9,0-25,GFC Ajaccio,GAJ,509,110316,2013-09-20 00:00:00,61,Balanced,,Little,52,Mixed,Organised,55,Normal,66,Normal,58,Normal,Organised,47,Medium,46,Press,53,Normal,Cover
6391,9,0-25,GFC Ajaccio,GAJ,510,110316,2015-09-10 00:00:00,48,Balanced,53.0,Normal,52,Mixed,Organised,55,Normal,53,Normal,55,Normal,Organised,42,Medium,46,Press,53,Normal,Cover
208931,9,0-25,Carpi,CAP,275,112409,2014-09-19 00:00:00,32,Slow,46.0,Normal,31,Short,Organised,47,Normal,36,Normal,54,Normal,Organised,46,Medium,44,Press,51,Normal,Cover
208931,9,0-25,Carpi,CAP,276,112409,2015-09-10 00:00:00,80,Fast,45.0,Normal,65,Mixed,Organised,70,Risky,40,Normal,50,Normal,Organised,25,Deep,55,Press,35,Normal,Cover
8398,9,0-25,FC Energie Cottbus,COT,390,162,2010-02-22 00:00:00,45,Balanced,,Little,55,Mixed,Organised,30,Safe,55,Normal,45,Normal,Organised,68,High,70,Double,68,Wide,Cover
8398,9,0-25,FC Energie Cottbus,COT,391,162,2011-02-22 00:00:00,64,Balanced,,Little,55,Mixed,Organised,71,Risky,38,Normal,52,Normal,Organised,58,Medium,48,Press,40,Normal,Cover
8398,9,0-25,FC Energie Cottbus,COT,392,162,2012-02-22 00:00:00,50,Balanced,,Little,48,Mixed,Organised,47,Normal,67,Lots,53,Normal,Organised,57,Medium,47,Press,52,Normal,Cover
8398,9,0-25,FC Energie Cottbus,COT,393,162,2013-09-20 00:00:00,50,Balanced,,Little,48,Mixed,Organised,47,Normal,67,Lots,53,Normal,Organised,57,Medium,47,Press,52,Normal,Cover
8398,9,0-25,FC Energie Cottbus,COT,394,162,2014-09-19 00:00:00,39,Balanced,47.0,Normal,40,Mixed,Organised,52,Normal,67,Lots,56,Normal,Organised,47,Medium,55,Press,52,Normal,Cover
9912,9,0-25,DSC Arminia Bielefeld,BIE,66,159,2010-02-22 00:00:00,40,Balanced,,Little,65,Mixed,Organised,45,Normal,70,Lots,50,Normal,Organised,45,Medium,40,Press,50,Normal,Cover
9912,9,0-25,DSC Arminia Bielefeld,BIE,67,159,2011-02-22 00:00:00,46,Balanced,,Little,58,Mixed,Organised,45,Normal,33,Little,42,Normal,Organised,38,Medium,48,Press,50,Normal,Cover
9912,9,0-25,DSC Arminia Bielefeld,BIE,68,159,2014-09-19 00:00:00,62,Balanced,49.0,Normal,55,Mixed,Organised,56,Normal,51,Normal,52,Normal,Organised,36,Medium,54,Press,48,Normal,Cover
8152,8,0-25,FC St. Pauli,STP,1222,110329,2010-02-22 00:00:00,60,Balanced,,Little,60,Mixed,Organised,50,Normal,70,Lots,70,Lots,Organised,60,Medium,70,Double,55,Normal,Cover
8152,8,0-25,FC St. Pauli,STP,1223,110329,2011-02-22 00:00:00,60,Balanced,,Little,42,Mixed,Organised,63,Normal,55,Normal,56,Normal,Organised,49,Medium,60,Press,55,Normal,Cover
8152,8,0-25,FC St. Pauli,STP,1224,110329,2012-02-22 00:00:00,53,Balanced,,Little,64,Mixed,Organised,60,Normal,34,Normal,53,Normal,Organised,49,Medium,44,Press,59,Normal,Cover
8152,8,0-25,FC St. Pauli,STP,1225,110329,2013-09-20 00:00:00,53,Balanced,,Little,56,Mixed,Organised,62,Normal,46,Normal,53,Normal,Organised,49,Medium,44,Press,57,Normal,Cover
8152,8,0-25,FC St. Pauli,STP,1226,110329,2014-09-19 00:00:00,53,Balanced,52.0,Normal,56,Mixed,Organised,68,Risky,53,Normal,34,Normal,Organised,46,Medium,44,Press,54,Normal,Cover
8152,8,0-25,FC St. Pauli,STP,1227,110329,2015-09-10 00:00:00,52,Balanced,52.0,Normal,56,Mixed,Organised,62,Normal,53,Normal,38,Normal,Organised,39,Medium,44,Press,57,Normal,Cover
8483,7,0-25,Blackpool,BLA,179,1926,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,65,Normal,Organised,70,High,70,Double,70,Wide,Cover
8483,7,0-25,Blackpool,BLA,180,1926,2011-02-22 00:00:00,70,Fast,,Little,30,Short,Organised,65,Normal,30,Little,65,Normal,Organised,45,Medium,50,Press,45,Normal,Cover
8483,7,0-25,Blackpool,BLA,181,1926,2012-02-22 00:00:00,45,Balanced,,Little,52,Mixed,Organised,60,Normal,58,Normal,58,Normal,Organised,49,Medium,52,Press,54,Normal,Cover
8483,7,0-25,Blackpool,BLA,182,1926,2013-09-20 00:00:00,45,Balanced,,Little,52,Mixed,Organised,60,Normal,58,Normal,58,Normal,Organised,49,Medium,52,Press,54,Normal,Cover
8483,7,0-25,Blackpool,BLA,183,1926,2014-09-19 00:00:00,67,Fast,44.0,Normal,72,Long,Organised,70,Risky,48,Normal,58,Normal,Organised,39,Medium,38,Press,54,Normal,Cover
8483,7,0-25,Blackpool,BLA,184,1926,2015-09-10 00:00:00,62,Balanced,36.0,Normal,64,Mixed,Organised,59,Normal,43,Normal,64,Normal,Organised,39,Medium,38,Press,54,Normal,Cover
8295,7,0-25,Karlsruher SC,KAR,637,1832,2010-02-22 00:00:00,70,Fast,,Little,35,Mixed,Organised,70,Risky,65,Normal,70,Lots,Organised,65,Medium,40,Press,65,Normal,Cover
8295,7,0-25,Karlsruher SC,KAR,638,1832,2011-02-22 00:00:00,53,Balanced,,Little,55,Mixed,Organised,71,Risky,56,Normal,56,Normal,Organised,52,Medium,46,Press,47,Normal,Cover
8295,7,0-25,Karlsruher SC,KAR,639,1832,2012-02-22 00:00:00,54,Balanced,,Little,47,Mixed,Organised,53,Normal,44,Normal,49,Normal,Organised,34,Medium,46,Press,39,Normal,Cover
8295,7,0-25,Karlsruher SC,KAR,640,1832,2014-09-19 00:00:00,56,Balanced,55.0,Normal,53,Mixed,Organised,53,Normal,46,Normal,49,Normal,Organised,32,Deep,46,Press,37,Normal,Cover
8295,7,0-25,Karlsruher SC,KAR,641,1832,2015-09-10 00:00:00,54,Balanced,52.0,Normal,47,Mixed,Organised,53,Normal,44,Normal,49,Normal,Organised,34,Medium,46,Press,39,Normal,Cover
8357,7,0-25,SpVgg Greuther Fürth,GRF,538,165,2010-02-22 00:00:00,55,Balanced,,Little,45,Mixed,Organised,30,Safe,70,Lots,70,Lots,Organised,40,Medium,55,Press,60,Normal,Cover
8357,7,0-25,SpVgg Greuther Fürth,GRF,539,165,2011-02-22 00:00:00,59,Balanced,,Little,40,Mixed,Organised,56,Normal,54,Normal,48,Normal,Organised,59,Medium,46,Press,53,Normal,Cover
8357,7,0-25,SpVgg Greuther Fürth,GRF,540,165,2012-02-22 00:00:00,68,Fast,,Little,45,Mixed,Organised,54,Normal,44,Normal,43,Normal,Organised,48,Medium,56,Press,66,Normal,Cover
8357,7,0-25,SpVgg Greuther Fürth,GRF,541,165,2013-09-20 00:00:00,57,Balanced,,Little,53,Mixed,Organised,54,Normal,49,Normal,46,Normal,Organised,36,Medium,56,Press,33,Narrow,Cover
8357,7,0-25,SpVgg Greuther Fürth,GRF,542,165,2014-09-19 00:00:00,66,Balanced,60.0,Normal,38,Mixed,Organised,56,Normal,40,Normal,52,Normal,Organised,49,Medium,48,Press,62,Normal,Cover
8357,7,0-25,SpVgg Greuther Fürth,GRF,543,165,2015-09-10 00:00:00,54,Balanced,60.0,Normal,53,Mixed,Organised,54,Normal,49,Normal,46,Normal,Organised,48,Medium,56,Press,66,Normal,Cover
7869,7,0-25,Córdoba CF,COR,325,1867,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,35,Normal,45,Normal,60,Normal,Organised,35,Medium,30,Contain,40,Normal,Cover
7869,7,0-25,Córdoba CF,COR,326,1867,2011-02-22 00:00:00,39,Balanced,,Little,41,Mixed,Organised,40,Normal,42,Normal,46,Normal,Organised,40,Medium,38,Press,44,Normal,Cover
7869,7,0-25,Córdoba CF,COR,327,1867,2012-02-22 00:00:00,40,Balanced,,Little,53,Mixed,Organised,40,Normal,71,Lots,48,Normal,Organised,36,Medium,41,Press,52,Normal,Cover
7869,7,0-25,Córdoba CF,COR,328,1867,2013-09-20 00:00:00,40,Balanced,,Little,53,Mixed,Organised,40,Normal,71,Lots,48,Normal,Organised,36,Medium,41,Press,52,Normal,Cover
7869,7,0-25,Córdoba CF,COR,329,1867,2014-09-19 00:00:00,40,Balanced,53.0,Normal,53,Mixed,Organised,40,Normal,66,Normal,48,Normal,Organised,36,Medium,41,Press,52,Normal,Cover
7869,7,0-25,Córdoba CF,COR,330,1867,2015-09-10 00:00:00,53,Balanced,40.0,Normal,48,Mixed,Organised,55,Normal,59,Normal,57,Normal,Organised,38,Medium,39,Press,52,Normal,Cover
9798,6,0-25,Reading,REA,1037,1793,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,60,Press,70,Wide,Cover
9798,6,0-25,Reading,REA,1038,1793,2011-02-22 00:00:00,49,Balanced,,Little,36,Mixed,Organised,57,Normal,73,Lots,55,Normal,Organised,49,Medium,31,Contain,67,Wide,Cover
9798,6,0-25,Reading,REA,1039,1793,2012-02-22 00:00:00,49,Balanced,,Little,49,Mixed,Organised,46,Normal,58,Normal,56,Normal,Organised,49,Medium,51,Press,45,Normal,Cover
9798,6,0-25,Reading,REA,1040,1793,2013-09-20 00:00:00,49,Balanced,,Little,61,Mixed,Organised,55,Normal,58,Normal,37,Normal,Organised,39,Medium,44,Press,52,Normal,Cover
9798,6,0-25,Reading,REA,1041,1793,2014-09-19 00:00:00,44,Balanced,26.0,Little,72,Long,Organised,71,Risky,39,Normal,37,Normal,Organised,58,Medium,52,Press,52,Normal,Cover
9798,6,0-25,Reading,REA,1042,1793,2015-09-10 00:00:00,44,Balanced,36.0,Normal,64,Mixed,Organised,62,Normal,65,Normal,42,Normal,Organised,51,Medium,47,Press,52,Normal,Cover
8194,5,0-25,Fortuna Düsseldorf,FDU,464,110636,2010-02-22 00:00:00,65,Balanced,,Little,35,Mixed,Organised,70,Risky,50,Normal,52,Normal,Free Form,45,Medium,70,Double,54,Normal,Cover
8194,5,0-25,Fortuna Düsseldorf,FDU,465,110636,2011-02-22 00:00:00,51,Balanced,,Little,38,Mixed,Organised,52,Normal,40,Normal,54,Normal,Organised,46,Medium,59,Press,34,Normal,Cover
8194,5,0-25,Fortuna Düsseldorf,FDU,466,110636,2012-02-22 00:00:00,67,Fast,,Little,47,Mixed,Organised,67,Risky,68,Lots,55,Normal,Organised,56,Medium,57,Press,52,Normal,Cover
8194,5,0-25,Fortuna Düsseldorf,FDU,467,110636,2013-09-20 00:00:00,41,Balanced,,Little,69,Long,Organised,55,Normal,68,Lots,52,Normal,Organised,24,Deep,48,Press,45,Normal,Cover
8194,5,0-25,Fortuna Düsseldorf,FDU,468,110636,2014-09-19 00:00:00,72,Fast,69.0,Lots,57,Mixed,Organised,55,Normal,49,Normal,37,Normal,Organised,47,Medium,48,Press,50,Normal,Cover
8194,5,0-25,Fortuna Düsseldorf,FDU,469,110636,2015-09-10 00:00:00,47,Balanced,62.0,Normal,47,Mixed,Organised,55,Normal,68,Lots,55,Normal,Organised,56,Medium,57,Press,52,Normal,Cover
8262,5,0-25,SV Darmstadt 98,DAR,342,110502,2015-09-10 00:00:00,59,Balanced,43.0,Normal,77,Long,Organised,52,Normal,77,Lots,45,Normal,Organised,32,Deep,56,Press,41,Normal,Cover
9868,5,0-25,Xerez Club Deportivo,XER,1430,1742,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,45,Normal,35,Normal,70,Lots,Organised,45,Medium,50,Press,45,Normal,Cover
9868,5,0-25,Xerez Club Deportivo,XER,1431,1742,2011-02-22 00:00:00,40,Balanced,,Little,58,Mixed,Organised,56,Normal,54,Normal,49,Normal,Organised,46,Medium,52,Press,67,Wide,Cover
9868,5,0-25,Xerez Club Deportivo,XER,1432,1742,2012-02-22 00:00:00,60,Balanced,,Little,44,Mixed,Organised,40,Normal,57,Normal,41,Normal,Organised,49,Medium,54,Press,50,Normal,Cover
9868,5,0-25,Xerez Club Deportivo,XER,1433,1742,2013-09-20 00:00:00,60,Balanced,,Little,44,Mixed,Organised,40,Normal,57,Normal,41,Normal,Organised,49,Medium,54,Press,50,Normal,Cover
8460,4,0-25,SC Paderborn 07,PAD,950,10030,2010-02-22 00:00:00,70,Fast,,Little,49,Mixed,Organised,50,Normal,34,Normal,55,Normal,Organised,30,Deep,48,Press,30,Narrow,Cover
8460,4,0-25,SC Paderborn 07,PAD,951,10030,2011-02-22 00:00:00,52,Balanced,,Little,48,Mixed,Organised,49,Normal,37,Normal,55,Normal,Organised,36,Medium,48,Press,40,Normal,Cover
8460,4,0-25,SC Paderborn 07,PAD,952,10030,2012-02-22 00:00:00,67,Fast,,Little,59,Mixed,Organised,52,Normal,48,Normal,68,Lots,Organised,33,Deep,52,Press,53,Normal,Cover
8460,4,0-25,SC Paderborn 07,PAD,953,10030,2013-09-20 00:00:00,67,Fast,,Little,59,Mixed,Organised,52,Normal,48,Normal,68,Lots,Organised,40,Medium,52,Press,53,Normal,Cover
8460,4,0-25,SC Paderborn 07,PAD,954,10030,2014-09-19 00:00:00,73,Fast,46.0,Normal,55,Mixed,Organised,52,Normal,48,Normal,63,Normal,Organised,33,Deep,55,Press,53,Normal,Cover
8460,4,0-25,SC Paderborn 07,PAD,955,10030,2015-09-10 00:00:00,67,Fast,46.0,Normal,62,Mixed,Organised,56,Normal,48,Normal,56,Normal,Organised,25,Deep,29,Contain,54,Normal,Cover
4170,4,0-25,US Boulogne Cote D'Opale,BOU,222,111376,2010-02-22 00:00:00,45,Balanced,,Little,30,Short,Organised,35,Normal,55,Normal,60,Normal,Organised,70,High,60,Press,70,Wide,Offside Trap
4170,4,0-25,US Boulogne Cote D'Opale,BOU,223,111376,2011-02-22 00:00:00,50,Balanced,,Little,35,Mixed,Organised,35,Normal,65,Normal,65,Normal,Organised,35,Medium,55,Press,65,Normal,Cover
4170,4,0-25,US Boulogne Cote D'Opale,BOU,224,111376,2012-02-22 00:00:00,49,Balanced,,Little,37,Mixed,Organised,47,Normal,57,Normal,50,Normal,Organised,45,Medium,44,Press,66,Normal,Cover
6631,4,0-25,FC Dordrecht,DOR,426,100626,2015-09-10 00:00:00,39,Balanced,33.0,Little,62,Mixed,Organised,62,Normal,66,Normal,48,Normal,Organised,51,Medium,58,Press,55,Normal,Cover
6351,4,0-25,KAS Eupen,EUP,404,2013,2011-02-22 00:00:00,50,Balanced,,Little,55,Mixed,Organised,50,Normal,55,Normal,55,Normal,Organised,50,Medium,50,Press,55,Normal,Cover
9891,3,0-25,Frosinone,FRO,476,111657,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,30,Safe,45,Normal,65,Normal,Organised,30,Deep,30,Contain,65,Normal,Offside Trap
9891,3,0-25,Frosinone,FRO,477,111657,2011-02-22 00:00:00,70,Fast,,Little,48,Mixed,Organised,46,Normal,45,Normal,65,Normal,Organised,61,Medium,67,Double,65,Normal,Offside Trap
9891,3,0-25,Frosinone,FRO,478,111657,2015-09-10 00:00:00,63,Balanced,48.0,Normal,46,Mixed,Organised,51,Normal,50,Normal,50,Normal,Organised,55,Medium,57,Press,47,Normal,Cover
