league_name,country_name,team_long_name,favored,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass,year,favored_cutoff
Spain LIGA BBVA,Spain,Rayo Vallecano,62,45,Balanced,,Little,44,Mixed,Free Form,44,Normal,44,Normal,47,Normal,Organised,63,Medium,51,Press,59,Normal,Cover,2013,51-100
Spain LIGA BBVA,Spain,Rayo Vallecano,62,45,Balanced,52.0,Normal,44,Mixed,Organised,44,Normal,44,Normal,47,Normal,Organised,63,Medium,51,Press,59,Normal,Cover,2014,51-100
Spain LIGA BBVA,Spain,Rayo Vallecano,62,29,Slow,52.0,Normal,44,Mixed,Organised,44,Normal,44,Normal,47,Normal,Organised,54,Medium,52,Press,63,Normal,Cover,2015,51-100
Spain LIGA BBVA,Spain,Málaga CF,135,60,Balanced,,Little,55,Mixed,Organised,40,Normal,45,Normal,70,Lots,Organised,45,Medium,65,Press,45,Normal,Cover,2010,101-200
Spain LIGA BBVA,Spain,Málaga CF,135,58,Balanced,,Little,54,Mixed,Organised,54,Normal,55,Normal,61,Normal,Organised,45,Medium,47,Press,54,Normal,Cover,2011,101-200
Spain LIGA BBVA,Spain,Málaga CF,135,41,Balanced,,Little,36,Mixed,Organised,72,Risky,69,Lots,50,Normal,Organised,64,Medium,58,Press,42,Normal,Cover,2012,101-200
Spain LIGA BBVA,Spain,Málaga CF,135,45,Balanced,,Little,36,Mixed,Organised,72,Risky,69,Lots,50,Normal,Organised,64,Medium,58,Press,42,Normal,Cover,2013,101-200
Spain LIGA BBVA,Spain,Málaga CF,135,45,Balanced,42.0,Normal,36,Mixed,Organised,69,Risky,69,Lots,50,Normal,Organised,64,Medium,58,Press,42,Normal,Cover,2014,101-200
Spain LIGA BBVA,Spain,Málaga CF,135,42,Balanced,51.0,Normal,36,Mixed,Organised,41,Normal,40,Normal,50,Normal,Organised,47,Medium,37,Press,52,Normal,Offside Trap,2015,101-200
Spain LIGA BBVA,Spain,RC Celta de Vigo,76,35,Balanced,,Little,30,Short,Organised,45,Normal,45,Normal,70,Lots,Organised,35,Medium,30,Contain,50,Normal,Offside Trap,2010,51-100
Spain LIGA BBVA,Spain,RC Celta de Vigo,76,43,Balanced,,Little,44,Mixed,Organised,53,Normal,45,Normal,60,Normal,Organised,40,Medium,41,Press,47,Normal,Cover,2011,51-100
Spain LIGA BBVA,Spain,RC Celta de Vigo,76,53,Balanced,,Little,62,Mixed,Organised,59,Normal,68,Lots,52,Normal,Organised,42,Medium,52,Press,68,Wide,Cover,2012,51-100
Spain LIGA BBVA,Spain,RC Celta de Vigo,76,53,Balanced,,Little,62,Mixed,Organised,59,Normal,68,Lots,52,Normal,Free Form,42,Medium,52,Press,68,Wide,Cover,2013,51-100
Spain LIGA BBVA,Spain,RC Celta de Vigo,76,53,Balanced,54.0,Normal,62,Mixed,Organised,59,Normal,68,Lots,52,Normal,Organised,42,Medium,52,Press,65,Normal,Cover,2014,51-100
Spain LIGA BBVA,Spain,RC Celta de Vigo,76,55,Balanced,59.0,Normal,38,Mixed,Organised,41,Normal,48,Normal,50,Normal,Free Form,55,Medium,55,Press,59,Normal,Cover,2015,51-100
Spain LIGA BBVA,Spain,Elche CF,21,30,Slow,,Little,30,Short,Organised,45,Normal,50,Normal,70,Lots,Organised,50,Medium,45,Press,45,Normal,Cover,2010,0-25
Spain LIGA BBVA,Spain,Elche CF,21,43,Balanced,,Little,39,Mixed,Organised,52,Normal,43,Normal,46,Normal,Organised,40,Medium,39,Press,51,Normal,Cover,2011,0-25
Spain LIGA BBVA,Spain,Elche CF,21,55,Balanced,,Little,73,Long,Organised,53,Normal,54,Normal,57,Normal,Organised,49,Medium,51,Press,58,Normal,Cover,2012,0-25
Spain LIGA BBVA,Spain,Elche CF,21,55,Balanced,,Little,73,Long,Organised,53,Normal,54,Normal,57,Normal,Organised,49,Medium,51,Press,58,Normal,Cover,2013,0-25
Spain LIGA BBVA,Spain,Elche CF,21,55,Balanced,47.0,Normal,69,Long,Organised,53,Normal,54,Normal,57,Normal,Organised,49,Medium,51,Press,58,Normal,Cover,2014,0-25
Spain LIGA BBVA,Spain,Elche CF,21,51,Balanced,52.0,Normal,48,Mixed,Organised,53,Normal,54,Normal,57,Normal,Organised,49,Medium,51,Press,58,Normal,Cover,2015,0-25
Spain LIGA BBVA,Spain,SD Eibar,20,62,Balanced,51.0,Normal,52,Mixed,Organised,60,Normal,55,Normal,64,Normal,Organised,37,Medium,56,Press,49,Normal,Cover,2014,0-25
Spain LIGA BBVA,Spain,SD Eibar,20,62,Balanced,51.0,Normal,52,Mixed,Organised,59,Normal,55,Normal,52,Normal,Organised,37,Medium,56,Press,49,Normal,Cover,2015,0-25
Spain LIGA BBVA,Spain,Levante UD,65,30,Slow,,Little,30,Short,Organised,45,Normal,40,Normal,70,Lots,Organised,30,Deep,35,Press,50,Normal,Cover,2010,51-100
Spain LIGA BBVA,Spain,Levante UD,65,68,Fast,,Little,56,Mixed,Organised,69,Risky,55,Normal,58,Normal,Organised,37,Medium,47,Press,54,Normal,Cover,2011,51-100
Spain LIGA BBVA,Spain,Levante UD,65,53,Balanced,,Little,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover,2012,51-100
Spain LIGA BBVA,Spain,Levante UD,65,57,Balanced,,Little,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover,2013,51-100
Spain LIGA BBVA,Spain,Levante UD,65,57,Balanced,51.0,Normal,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover,2014,51-100
Spain LIGA BBVA,Spain,Levante UD,65,62,Balanced,36.0,Normal,65,Mixed,Organised,71,Risky,42,Normal,65,Normal,Organised,36,Medium,33,Contain,42,Normal,Cover,2015,51-100
Spain LIGA BBVA,Spain,UD Almería,60,65,Balanced,,Little,45,Mixed,Organised,45,Normal,45,Normal,70,Lots,Organised,70,High,65,Press,30,Narrow,Cover,2010,51-100
Spain LIGA BBVA,Spain,UD Almería,60,55,Balanced,,Little,53,Mixed,Organised,57,Normal,54,Normal,69,Lots,Organised,58,Medium,68,Double,67,Wide,Cover,2011,51-100
Spain LIGA BBVA,Spain,UD Almería,60,42,Balanced,,Little,70,Long,Organised,57,Normal,54,Normal,40,Normal,Organised,37,Medium,53,Press,45,Normal,Cover,2012,51-100
Spain LIGA BBVA,Spain,UD Almería,60,46,Balanced,,Little,65,Mixed,Organised,57,Normal,54,Normal,40,Normal,Organised,37,Medium,53,Press,45,Normal,Cover,2013,51-100
Spain LIGA BBVA,Spain,UD Almería,60,46,Balanced,41.0,Normal,65,Mixed,Organised,57,Normal,54,Normal,40,Normal,Organised,37,Medium,53,Press,45,Normal,Cover,2014,51-100
Spain LIGA BBVA,Spain,UD Almería,60,46,Balanced,41.0,Normal,65,Mixed,Organised,57,Normal,54,Normal,40,Normal,Organised,37,Medium,53,Press,45,Normal,Cover,2015,51-100
Spain LIGA BBVA,Spain,Valencia CF,220,30,Slow,,Little,30,Short,Free Form,55,Normal,60,Normal,70,Lots,Organised,55,Medium,60,Press,60,Normal,Offside Trap,2010,201-300
Spain LIGA BBVA,Spain,Valencia CF,220,41,Balanced,,Little,40,Mixed,Organised,56,Normal,55,Normal,64,Normal,Free Form,40,Medium,48,Press,54,Normal,Cover,2011,201-300
Spain LIGA BBVA,Spain,Valencia CF,220,20,Slow,,Little,35,Mixed,Organised,38,Normal,56,Normal,55,Normal,Organised,51,Medium,38,Press,59,Normal,Cover,2012,201-300
Spain LIGA BBVA,Spain,Valencia CF,220,20,Slow,,Little,35,Mixed,Organised,38,Normal,56,Normal,55,Normal,Organised,51,Medium,38,Press,59,Normal,Cover,2013,201-300
Spain LIGA BBVA,Spain,Valencia CF,220,30,Slow,45.0,Normal,35,Mixed,Organised,38,Normal,56,Normal,55,Normal,Organised,51,Medium,38,Press,59,Normal,Cover,2014,201-300
Spain LIGA BBVA,Spain,Valencia CF,220,35,Balanced,46.0,Normal,35,Mixed,Organised,37,Normal,51,Normal,58,Normal,Organised,49,Medium,45,Press,53,Normal,Cover,2015,201-300
Spain LIGA BBVA,Spain,Getafe CF,110,30,Slow,,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Free Form,40,Medium,30,Contain,50,Normal,Offside Trap,2010,101-200
Spain LIGA BBVA,Spain,Getafe CF,110,54,Balanced,,Little,45,Mixed,Organised,38,Normal,54,Normal,57,Normal,Organised,59,Medium,39,Press,66,Normal,Cover,2011,101-200
Spain LIGA BBVA,Spain,Getafe CF,110,25,Slow,,Little,40,Mixed,Organised,58,Normal,42,Normal,52,Normal,Organised,49,Medium,45,Press,47,Normal,Cover,2012,101-200
Spain LIGA BBVA,Spain,Getafe CF,110,29,Slow,,Little,40,Mixed,Organised,58,Normal,42,Normal,52,Normal,Organised,49,Medium,45,Press,47,Normal,Cover,2013,101-200
Spain LIGA BBVA,Spain,Getafe CF,110,35,Balanced,42.0,Normal,40,Mixed,Organised,58,Normal,42,Normal,52,Normal,Organised,49,Medium,45,Press,47,Normal,Cover,2014,101-200
Spain LIGA BBVA,Spain,Getafe CF,110,34,Balanced,41.0,Normal,38,Mixed,Organised,55,Normal,39,Normal,49,Normal,Organised,43,Medium,42,Press,49,Normal,Cover,2015,101-200
Spain LIGA BBVA,Spain,Córdoba CF,7,30,Slow,,Little,30,Short,Organised,35,Normal,45,Normal,60,Normal,Organised,35,Medium,30,Contain,40,Normal,Cover,2010,0-25
Spain LIGA BBVA,Spain,Córdoba CF,7,39,Balanced,,Little,41,Mixed,Organised,40,Normal,42,Normal,46,Normal,Organised,40,Medium,38,Press,44,Normal,Cover,2011,0-25
Spain LIGA BBVA,Spain,Córdoba CF,7,40,Balanced,,Little,53,Mixed,Organised,40,Normal,71,Lots,48,Normal,Organised,36,Medium,41,Press,52,Normal,Cover,2012,0-25
Spain LIGA BBVA,Spain,Córdoba CF,7,40,Balanced,,Little,53,Mixed,Organised,40,Normal,71,Lots,48,Normal,Organised,36,Medium,41,Press,52,Normal,Cover,2013,0-25
Spain LIGA BBVA,Spain,Córdoba CF,7,40,Balanced,53.0,Normal,53,Mixed,Organised,40,Normal,66,Normal,48,Normal,Organised,36,Medium,41,Press,52,Normal,Cover,2014,0-25
Spain LIGA BBVA,Spain,Córdoba CF,7,53,Balanced,40.0,Normal,48,Mixed,Organised,55,Normal,59,Normal,57,Normal,Organised,38,Medium,39,Press,52,Normal,Cover,2015,0-25
Spain LIGA BBVA,Spain,CA Osasuna,86,35,Balanced,,Little,35,Mixed,Organised,45,Normal,65,Normal,55,Normal,Free Form,30,Deep,65,Press,55,Normal,Cover,2010,51-100
Spain LIGA BBVA,Spain,CA Osasuna,86,55,Balanced,,Little,54,Mixed,Organised,56,Normal,69,Lots,68,Lots,Free Form,48,Medium,61,Press,68,Wide,Cover,2011,51-100
Spain LIGA BBVA,Spain,CA Osasuna,86,34,Balanced,,Little,52,Mixed,Organised,55,Normal,59,Normal,54,Normal,Organised,47,Medium,52,Press,69,Wide,Cover,2012,51-100
Spain LIGA BBVA,Spain,CA Osasuna,86,38,Balanced,,Little,52,Mixed,Organised,55,Normal,59,Normal,54,Normal,Organised,47,Medium,52,Press,69,Wide,Cover,2013,51-100
Spain LIGA BBVA,Spain,CA Osasuna,86,38,Balanced,53.0,Normal,52,Mixed,Organised,55,Normal,59,Normal,54,Normal,Organised,47,Medium,52,Press,65,Normal,Cover,2014,51-100
Spain LIGA BBVA,Spain,CA Osasuna,86,38,Balanced,53.0,Normal,52,Mixed,Organised,55,Normal,59,Normal,54,Normal,Organised,47,Medium,52,Press,69,Wide,Cover,2015,51-100
Spain LIGA BBVA,Spain,RC Deportivo de La Coruña,84,30,Slow,,Little,30,Short,Organised,30,Safe,45,Normal,65,Normal,Organised,35,Medium,35,Press,45,Normal,Offside Trap,2010,51-100
Spain LIGA BBVA,Spain,RC Deportivo de La Coruña,84,56,Balanced,,Little,42,Mixed,Organised,57,Normal,69,Lots,61,Normal,Organised,38,Medium,44,Press,69,Wide,Cover,2011,51-100
Spain LIGA BBVA,Spain,RC Deportivo de La Coruña,84,56,Balanced,,Little,46,Mixed,Organised,38,Normal,52,Normal,68,Lots,Organised,45,Medium,50,Press,59,Normal,Cover,2012,51-100
Spain LIGA BBVA,Spain,RC Deportivo de La Coruña,84,56,Balanced,,Little,46,Mixed,Organised,38,Normal,52,Normal,68,Lots,Organised,45,Medium,50,Press,59,Normal,Cover,2013,51-100
Spain LIGA BBVA,Spain,RC Deportivo de La Coruña,84,56,Balanced,55.0,Normal,46,Mixed,Organised,38,Normal,52,Normal,68,Lots,Organised,45,Medium,50,Press,59,Normal,Cover,2014,51-100
Spain LIGA BBVA,Spain,RC Deportivo de La Coruña,84,53,Balanced,55.0,Normal,47,Mixed,Organised,38,Normal,52,Normal,55,Normal,Organised,45,Medium,50,Press,59,Normal,Offside Trap,2015,51-100
Spain LIGA BBVA,Spain,CD Numancia,11,55,Balanced,,Little,40,Mixed,Organised,50,Normal,55,Normal,55,Normal,Organised,30,Deep,55,Press,55,Normal,Offside Trap,2010,0-25
Spain LIGA BBVA,Spain,CD Numancia,11,71,Fast,,Little,53,Mixed,Organised,38,Normal,53,Normal,53,Normal,Organised,40,Medium,49,Press,55,Normal,Cover,2011,0-25
Spain LIGA BBVA,Spain,CD Numancia,11,44,Balanced,,Little,45,Mixed,Organised,54,Normal,41,Normal,57,Normal,Organised,50,Medium,46,Press,62,Normal,Cover,2012,0-25
Spain LIGA BBVA,Spain,CD Numancia,11,44,Balanced,,Little,45,Mixed,Organised,54,Normal,41,Normal,57,Normal,Organised,50,Medium,46,Press,62,Normal,Cover,2013,0-25
Spain LIGA BBVA,Spain,CD Numancia,11,44,Balanced,48.0,Normal,45,Mixed,Organised,54,Normal,41,Normal,57,Normal,Organised,50,Medium,46,Press,62,Normal,Cover,2014,0-25
Spain LIGA BBVA,Spain,CD Numancia,11,44,Balanced,48.0,Normal,45,Mixed,Organised,54,Normal,41,Normal,57,Normal,Organised,50,Medium,46,Press,62,Normal,Cover,2015,0-25
Spain LIGA BBVA,Spain,Racing Santander,49,45,Balanced,,Little,55,Mixed,Organised,70,Risky,70,Lots,65,Normal,Free Form,45,Medium,55,Press,50,Normal,Cover,2010,26-50
Spain LIGA BBVA,Spain,Racing Santander,49,53,Balanced,,Little,56,Mixed,Organised,73,Risky,72,Lots,39,Normal,Organised,47,Medium,37,Press,53,Normal,Cover,2011,26-50
Spain LIGA BBVA,Spain,Racing Santander,49,43,Balanced,,Little,44,Mixed,Organised,61,Normal,71,Lots,50,Normal,Organised,50,Medium,50,Press,68,Wide,Cover,2012,26-50
Spain LIGA BBVA,Spain,Racing Santander,49,47,Balanced,,Little,44,Mixed,Organised,61,Normal,71,Lots,50,Normal,Organised,50,Medium,50,Press,68,Wide,Cover,2013,26-50
Spain LIGA BBVA,Spain,Racing Santander,49,48,Balanced,52.0,Normal,47,Mixed,Organised,53,Normal,53,Normal,53,Normal,Organised,51,Medium,47,Press,53,Normal,Cover,2015,26-50
Spain LIGA BBVA,Spain,Real Sporting de Gijón,64,70,Fast,,Little,55,Mixed,Organised,65,Normal,50,Normal,70,Lots,Organised,70,High,70,Double,55,Normal,Cover,2010,51-100
Spain LIGA BBVA,Spain,Real Sporting de Gijón,64,68,Fast,,Little,53,Mixed,Organised,67,Risky,51,Normal,65,Normal,Organised,58,Medium,51,Press,55,Normal,Cover,2011,51-100
Spain LIGA BBVA,Spain,Real Sporting de Gijón,64,51,Balanced,,Little,43,Mixed,Organised,68,Risky,61,Normal,44,Normal,Organised,36,Medium,60,Press,39,Normal,Cover,2012,51-100
Spain LIGA BBVA,Spain,Real Sporting de Gijón,64,55,Balanced,,Little,43,Mixed,Organised,68,Risky,61,Normal,44,Normal,Organised,36,Medium,60,Press,39,Normal,Cover,2013,51-100
Spain LIGA BBVA,Spain,Real Sporting de Gijón,64,55,Balanced,48.0,Normal,43,Mixed,Organised,68,Risky,61,Normal,44,Normal,Organised,36,Medium,60,Press,39,Normal,Cover,2014,51-100
Spain LIGA BBVA,Spain,Real Sporting de Gijón,64,55,Balanced,48.0,Normal,50,Mixed,Organised,62,Normal,59,Normal,38,Normal,Organised,45,Medium,54,Press,41,Normal,Cover,2015,51-100
Spain LIGA BBVA,Spain,RCD Mallorca,75,40,Balanced,,Little,40,Mixed,Organised,50,Normal,40,Normal,50,Normal,Free Form,45,Medium,40,Press,45,Normal,Offside Trap,2010,51-100
Spain LIGA BBVA,Spain,RCD Mallorca,75,53,Balanced,,Little,52,Mixed,Organised,55,Normal,52,Normal,53,Normal,Free Form,47,Medium,48,Press,55,Normal,Cover,2011,51-100
Spain LIGA BBVA,Spain,RCD Mallorca,75,58,Balanced,,Little,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover,2012,51-100
Spain LIGA BBVA,Spain,RCD Mallorca,75,62,Balanced,,Little,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover,2013,51-100
Spain LIGA BBVA,Spain,RCD Mallorca,75,62,Balanced,53.0,Normal,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover,2014,51-100
Spain LIGA BBVA,Spain,RCD Mallorca,75,62,Balanced,53.0,Normal,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover,2015,51-100
Spain LIGA BBVA,Spain,Real Betis Balompié,68,45,Balanced,,Little,45,Mixed,Organised,30,Safe,50,Normal,55,Normal,Free Form,50,Medium,45,Press,55,Normal,Offside Trap,2010,51-100
Spain LIGA BBVA,Spain,Real Betis Balompié,68,37,Balanced,,Little,51,Mixed,Organised,68,Risky,66,Normal,72,Lots,Free Form,42,Medium,40,Press,53,Normal,Cover,2011,51-100
Spain LIGA BBVA,Spain,Real Betis Balompié,68,55,Balanced,,Little,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover,2012,51-100
Spain LIGA BBVA,Spain,Real Betis Balompié,68,59,Balanced,,Little,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover,2013,51-100
Spain LIGA BBVA,Spain,Real Betis Balompié,68,59,Balanced,49.0,Normal,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover,2014,51-100
Spain LIGA BBVA,Spain,Real Betis Balompié,68,59,Balanced,49.0,Normal,37,Mixed,Organised,59,Normal,43,Normal,53,Normal,Organised,58,Medium,49,Press,58,Normal,Cover,2015,51-100
Spain LIGA BBVA,Spain,Athletic Club de Bilbao,163,60,Balanced,,Little,45,Mixed,Organised,35,Normal,70,Lots,55,Normal,Organised,30,Deep,70,Double,35,Normal,Cover,2010,101-200
Spain LIGA BBVA,Spain,Athletic Club de Bilbao,163,70,Fast,,Little,69,Long,Organised,55,Normal,72,Lots,57,Normal,Organised,48,Medium,67,Double,55,Normal,Cover,2011,101-200
Spain LIGA BBVA,Spain,Athletic Club de Bilbao,163,42,Balanced,,Little,59,Mixed,Organised,36,Normal,78,Lots,59,Normal,Organised,37,Medium,60,Press,68,Wide,Cover,2012,101-200
Spain LIGA BBVA,Spain,Athletic Club de Bilbao,163,46,Balanced,,Little,38,Mixed,Organised,52,Normal,73,Lots,37,Normal,Free Form,37,Medium,60,Press,68,Wide,Cover,2013,101-200
Spain LIGA BBVA,Spain,Athletic Club de Bilbao,163,46,Balanced,41.0,Normal,38,Mixed,Organised,52,Normal,68,Lots,37,Normal,Organised,37,Medium,60,Press,65,Normal,Cover,2014,101-200
Spain LIGA BBVA,Spain,Athletic Club de Bilbao,163,46,Balanced,46.0,Normal,39,Mixed,Organised,50,Normal,60,Normal,36,Normal,Free Form,49,Medium,57,Press,50,Normal,Cover,2015,101-200
Spain LIGA BBVA,Spain,Atlético Madrid,242,64,Balanced,,Little,30,Short,Free Form,65,Normal,50,Normal,70,Lots,Free Form,70,High,34,Press,55,Normal,Offside Trap,2010,201-300
Spain LIGA BBVA,Spain,Atlético Madrid,242,57,Balanced,,Little,54,Mixed,Organised,58,Normal,69,Lots,79,Lots,Organised,58,Medium,48,Press,54,Normal,Cover,2011,201-300
Spain LIGA BBVA,Spain,Atlético Madrid,242,47,Balanced,,Little,51,Mixed,Organised,67,Risky,63,Normal,54,Normal,Organised,52,Medium,37,Press,55,Normal,Cover,2012,201-300
Spain LIGA BBVA,Spain,Atlético Madrid,242,47,Balanced,,Little,51,Mixed,Organised,70,Risky,65,Normal,54,Normal,Organised,52,Medium,37,Press,55,Normal,Cover,2013,201-300
Spain LIGA BBVA,Spain,Atlético Madrid,242,47,Balanced,52.0,Normal,51,Mixed,Organised,67,Risky,67,Lots,54,Normal,Organised,52,Medium,37,Press,55,Normal,Cover,2014,201-300
Spain LIGA BBVA,Spain,Atlético Madrid,242,57,Balanced,50.0,Normal,50,Mixed,Organised,61,Normal,62,Normal,49,Normal,Organised,49,Medium,42,Press,52,Normal,Cover,2015,201-300
Spain LIGA BBVA,Spain,Sevilla FC,217,30,Slow,,Little,30,Short,Free Form,70,Risky,60,Normal,70,Lots,Free Form,60,Medium,70,Double,65,Normal,Offside Trap,2010,201-300
Spain LIGA BBVA,Spain,Sevilla FC,217,68,Fast,,Little,58,Mixed,Free Form,68,Risky,67,Lots,71,Lots,Free Form,57,Medium,58,Press,68,Wide,Cover,2011,201-300
Spain LIGA BBVA,Spain,Sevilla FC,217,61,Balanced,,Little,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover,2012,201-300
Spain LIGA BBVA,Spain,Sevilla FC,217,65,Balanced,,Little,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover,2013,201-300
Spain LIGA BBVA,Spain,Sevilla FC,217,65,Balanced,53.0,Normal,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover,2014,201-300
Spain LIGA BBVA,Spain,Sevilla FC,217,53,Balanced,53.0,Normal,53,Mixed,Organised,53,Normal,52,Normal,60,Normal,Organised,42,Medium,48,Press,59,Normal,Cover,2015,201-300
Spain LIGA BBVA,Spain,Villarreal CF,172,64,Balanced,,Little,30,Short,Free Form,55,Normal,35,Normal,70,Lots,Free Form,65,Medium,30,Contain,70,Wide,Offside Trap,2010,101-200
Spain LIGA BBVA,Spain,Villarreal CF,172,42,Balanced,,Little,41,Mixed,Free Form,53,Normal,38,Normal,70,Lots,Free Form,50,Medium,48,Press,54,Normal,Cover,2011,101-200
Spain LIGA BBVA,Spain,Villarreal CF,172,20,Slow,,Little,26,Short,Organised,43,Normal,57,Normal,58,Normal,Organised,51,Medium,51,Press,56,Normal,Cover,2012,101-200
Spain LIGA BBVA,Spain,Villarreal CF,172,24,Slow,,Little,26,Short,Organised,43,Normal,57,Normal,58,Normal,Organised,51,Medium,51,Press,56,Normal,Cover,2013,101-200
Spain LIGA BBVA,Spain,Villarreal CF,172,35,Balanced,42.0,Normal,35,Mixed,Organised,43,Normal,57,Normal,58,Normal,Organised,51,Medium,51,Press,56,Normal,Cover,2014,101-200
Spain LIGA BBVA,Spain,Villarreal CF,172,48,Balanced,42.0,Normal,36,Mixed,Free Form,36,Normal,52,Normal,55,Normal,Free Form,47,Medium,48,Press,44,Normal,Cover,2015,101-200
Spain LIGA BBVA,Spain,Real Madrid CF,288,55,Balanced,,Little,30,Short,Free Form,70,Risky,60,Normal,70,Lots,Free Form,65,Medium,40,Press,65,Normal,Offside Trap,2010,201-300
Spain LIGA BBVA,Spain,Real Madrid CF,288,54,Balanced,,Little,39,Mixed,Free Form,67,Risky,60,Normal,67,Lots,Free Form,68,High,55,Press,55,Normal,Cover,2011,201-300
Spain LIGA BBVA,Spain,Real Madrid CF,288,45,Balanced,,Little,35,Mixed,Free Form,71,Risky,54,Normal,73,Lots,Free Form,49,Medium,60,Press,68,Wide,Cover,2012,201-300
Spain LIGA BBVA,Spain,Real Madrid CF,288,50,Balanced,,Little,41,Mixed,Organised,68,Risky,54,Normal,72,Lots,Free Form,39,Medium,49,Press,65,Normal,Cover,2013,201-300
Spain LIGA BBVA,Spain,Real Madrid CF,288,50,Balanced,54.0,Normal,41,Mixed,Organised,68,Risky,54,Normal,69,Lots,Free Form,39,Medium,49,Press,65,Normal,Cover,2014,201-300
Spain LIGA BBVA,Spain,Real Madrid CF,288,50,Balanced,57.0,Normal,46,Mixed,Free Form,61,Normal,41,Normal,63,Normal,Free Form,52,Medium,60,Press,63,Normal,Cover,2015,201-300
Spain LIGA BBVA,Spain,FC Barcelona,297,42,Balanced,,Little,30,Short,Free Form,65,Normal,40,Normal,70,Lots,Free Form,70,High,30,Contain,70,Wide,Offside Trap,2010,201-300
Spain LIGA BBVA,Spain,FC Barcelona,297,43,Balanced,,Little,34,Mixed,Free Form,59,Normal,25,Little,68,Lots,Free Form,67,High,43,Press,68,Wide,Cover,2011,201-300
